,trip_id,person_id,household_id,primary_purpose,trip_num,outbound,trip_count,destination,origin,tour_id,purpose,destination_logsum,depart,trip_mode,mode_choice_logsum,atap,btap,path_set
1874611,201280029,613658,202089,othdiscr,1,False,1,91800,96331,25160003,home,,13.0,SHARED3FREE,0.6536686160085063,,,
1875059,201327045,613801,202140,work,1,False,1,97129,95420,25165880,home,,15.0,SHARED3FREE,-3.4790282464455697,,,
1876011,201429269,614113,202250,othdiscr,1,False,2,93765,99026,25178658,othmaint,11.93336593730778,16.0,SHARED3FREE,-0.8110622114227249,,,
1876257,201455949,614194,202281,work,1,False,2,97616,96899,25181993,othmaint,12.003075243249492,17.0,SHARED3FREE,-0.3287500383353542,,,
1876314,201460213,614207,202286,work,1,False,2,97142,98329,25182526,work,19.470248264475984,17.0,SHARED3FREE,1.5995241364347963,,,
1877559,201584569,614587,202435,atwork,1,True,1,98739,96269,25198071,atwork,,10.0,SHARED3FREE,2.292756559454028,,,
1877560,201584573,614587,202435,atwork,1,False,1,95420,97410,25198071,work,,10.0,SHARED3FREE,2.309183013694072,,,
1877718,201600989,614637,202452,eatout,1,False,1,93882,97426,25200123,home,,15.0,SHARED3FREE,0.6206253422117657,,,
1878232,201663573,614827,202522,work,1,False,1,94270,95260,25207946,home,,15.0,SHARED3FREE,0.6105944631818608,,,
1881072,201955909,615719,202832,escort,1,False,1,98428,96383,25244488,home,,19.0,SHARED3FREE,-0.0101036599842271,,,
1881430,201990893,615825,202866,social,1,False,1,92402,93721,25248861,home,,14.0,SHARED3FREE,1.6598228744876042,,,
1881658,202016829,615904,202893,work,1,False,1,97413,96389,25252103,home,,17.0,SHARED3FREE,-5.250529532107777,,,
1882321,202087565,616120,202970,othdiscr,1,False,1,96884,99306,25260945,home,,12.0,SHARED3FREE,1.4616358624531016,,,
1883286,202192965,616441,203082,work,1,False,1,180831,91800,25274120,home,,21.0,SHARED3FREE,-0.8138857638913242,,,
1884485,202325806,616846,203218,work,2,False,3,96635,98928,25290725,shopping,15.837596159596078,16.0,SHARED3FREE,1.1942373272811242,,,
1885139,202395013,617057,203292,work,1,False,1,94780,97161,25299376,home,,19.0,SHARED3FREE,1.1164292301712917,,,
1885415,202420269,617134,203316,work,1,False,1,97878,97136,25302533,home,,20.0,SHARED3FREE,0.7098115974210529,,,
1885710,202453069,617234,203347,work,1,False,1,97533,98306,25306633,home,,17.0,SHARED3FREE,1.029580902623718,,,
1887459,202636749,617794,203540,work,1,False,3,99090,99656,25329593,work,17.29469777077942,15.0,SHARED3FREE,1.1047627631606314,,,
1887583,202647837,617828,203553,school,1,False,1,96414,98795,25330979,home,,15.0,SHARED3FREE,0.6952521273634138,,,
1888869,202779757,618230,203688,work,1,False,1,98801,95741,25347469,home,,20.0,SHARED3FREE,0.4300206471030956,,,
1890257,202938837,618715,203869,work,1,False,1,95031,97563,25367354,home,,18.0,SHARED3FREE,-2.3350275674567347,,,
1890421,202955566,618766,203886,work,2,False,2,98544,96866,25369445,home,,20.0,SHARED3FREE,-0.8192805359744897,,,
1890664,202980413,618842,203909,othmaint,1,False,1,99399,175617,25372551,home,,16.0,SHARED3FREE,0.8212060412066104,,,
1891590,203079593,619145,204018,atwork,1,True,1,91807,94963,25384949,atwork,,11.0,SHARED3FREE,1.08560612073381,,,
1891591,203079597,619145,204018,atwork,1,False,1,96331,96662,25384949,work,,11.0,SHARED3FREE,1.1081158274124026,,,
1891680,203089717,619175,204031,work,1,False,1,97613,97874,25386214,home,,19.0,SHARED3FREE,-4.897051279974336,,,
1891840,203107145,619229,204054,atwork,1,True,1,180588,97131,25388393,atwork,,11.0,SHARED3FREE,1.758390488970676,,,
1892162,203141541,619333,204091,work,1,False,1,96641,95426,25392692,home,,18.0,SHARED3FREE,0.8346158465012438,,,
1892692,203197958,619505,204154,work,2,False,2,96869,96123,25399744,home,,16.0,SHARED3FREE,-1.6343308618443115,,,
1893691,203302966,619826,204267,atwork,2,False,2,96636,94520,25412870,work,,13.0,SHARED3FREE,1.5656202123972425,,,
1894203,203351459,619973,204318,work,3,True,3,99224,96418,25418932,work,,14.0,SHARED3FREE,-0.0055772010022472,,,
1895332,203461012,620307,204438,work,4,True,4,99458,98875,25432626,work,,10.0,SHARED3FREE,2.916536725946395,,,
1896275,203555148,620594,204534,work,4,True,4,99144,97144,25444393,work,,10.0,SHARED3FREE,-0.0404546920611672,,,
1896388,203567941,620633,204548,work,1,False,1,96037,97863,25445992,home,,17.0,SHARED3FREE,0.8272401329518404,,,
1896921,203623373,620802,204608,work,1,False,1,96398,97124,25452921,home,,21.0,SHARED3FREE,0.9240096146190306,,,
1899495,203881834,621590,204882,work,2,True,3,94228,97411,25485229,othmaint,34.16045350402415,10.0,SHARED3FREE,1.393619443381154,,,
1899938,203930710,621739,204929,work,2,False,2,97399,95098,25491338,home,,19.0,SHARED3FREE,-0.5444398324880447,,,
1900212,203959815,621828,204962,othmaint,3,False,3,97641,91740,25494976,home,,14.0,SHARED3FREE,1.4716394008676923,,,
1900754,204017893,622005,205028,school,1,False,1,95254,95184,25502236,home,,12.0,SHARED3FREE,0.0849866288312186,,,
1901641,204110757,622288,205127,social,1,False,1,98355,97407,25513844,home,,17.0,SHARED3FREE,0.1515527851127348,,,
1902661,204223285,622631,205248,work,1,False,1,97564,96071,25527910,home,,16.0,SHARED3FREE,0.9474261902412102,,,
1902816,204238374,622677,205263,work,2,False,2,95004,93193,25529796,home,,17.0,SHARED3FREE,1.464364552913887,,,
1903381,204299053,622862,205333,work,1,False,2,98538,98095,25537381,othdiscr,11.08944528225073,18.0,SHARED3FREE,-1.0853474574387774,,,
1903537,204318141,622921,205354,eatout,1,False,1,96411,94661,25539767,home,,16.0,SHARED3FREE,-1.1159441339619545,,,
1903780,204343005,622996,205381,work,1,False,1,93193,99329,25542875,home,,16.0,SHARED3FREE,1.0701566250331531,,,
1904144,204383393,623120,205425,atwork,1,True,1,99039,96141,25547924,atwork,,11.0,SHARED3FREE,1.0919686096721486,,,
1904391,204411493,623205,205455,school,1,False,2,93893,94965,25551436,social,15.896210335844543,12.0,SHARED3FREE,1.0665332548594533,,,
1904464,204418445,623226,205463,work,1,False,1,96636,99228,25552305,home,,11.0,SHARED3FREE,0.6786599088790155,,,
1905385,204520133,623536,205576,work,1,False,1,97637,97625,25565016,home,,21.0,SHARED3FREE,0.8068298174061942,,,
1905433,204525589,623553,205582,othdiscr,1,False,1,181957,96175,25565698,home,,12.0,SHARED3FREE,1.6108197106067823,,,
1905434,204525745,623554,205582,atwork,1,True,1,99236,96071,25565718,atwork,,10.0,SHARED3FREE,2.080415664262893,,,
1905437,204526029,623554,205582,work,1,False,1,97146,96897,25565753,home,,15.0,SHARED3FREE,1.2576685311242315,,,
1905874,204574949,623704,205631,atwork,1,False,1,98294,99144,25571868,work,,14.0,SHARED3FREE,1.4758767113561602,,,
1906232,204611645,623815,205676,work,1,False,1,181956,93178,25576455,home,,15.0,SHARED3FREE,-0.6948053337937764,,,
1906367,204625741,623858,205690,work,1,False,1,95251,94147,25578217,home,,18.0,SHARED3FREE,0.9595771498737204,,,
1906981,204692325,624061,205756,work,1,False,1,95127,180832,25586540,home,,19.0,SHARED3FREE,0.8626063762394766,,,
1907749,204779789,624328,205840,othdiscr,1,False,1,96141,98294,25597473,home,,13.0,SHARED3FREE,0.941731901256714,,,
1908381,204854621,624556,205910,school,1,False,1,98018,94988,25606827,home,,15.0,SHARED3FREE,0.7289132995100768,,,
1908403,204857637,624565,205912,work,1,False,1,96662,96403,25607204,home,,19.0,SHARED3FREE,1.4732990392276626,,,
1909028,204925981,624774,205982,eatout,1,False,1,96887,99153,25615747,home,,18.0,SHARED3FREE,-1.946129069259626,,,
1909737,205007472,625022,206058,school,4,False,4,96107,97841,25625933,home,,15.0,SHARED3FREE,0.4374710986649733,,,
1910871,205139653,625425,206182,school,1,False,1,94163,98098,25642456,home,,14.0,SHARED3FREE,0.8495221958435296,,,
1910913,205143086,625436,206185,escort,2,False,3,94991,175617,25642885,shopping,13.015673146886584,18.0,SHARED3FREE,-0.2724427565059362,,,
1910967,205147149,625448,206188,othdiscr,1,False,2,99028,99656,25643393,shopping,16.129827882630217,8.0,SHARED3FREE,2.07807622850643,,,
1913007,205366693,626117,206408,work,1,False,1,93198,96634,25670836,home,,21.0,SHARED3FREE,0.299422893452252,,,
1913555,205421421,626284,206464,shopping,1,False,1,99227,98102,25677677,home,,16.0,SHARED3FREE,0.2600366921863875,,,
1913668,205436141,626329,206480,othmaint,1,False,1,98310,99284,25679517,home,,14.0,SHARED3FREE,1.3134656373682874,,,
1913956,205468701,626428,206513,work,1,False,1,95100,97534,25683587,home,,18.0,SHARED3FREE,-2.9345395013006974,,,
1915248,205598589,626824,206645,work,1,False,1,94789,97633,25699823,home,,17.0,SHARED3FREE,0.953615169957384,,,
1915708,205651661,626986,206702,univ,1,False,1,99047,94288,25706457,home,,17.0,SHARED3FREE,0.9154850584539188,,,
1916255,205715685,627181,206764,work,1,False,1,98355,96404,25714460,home,,22.0,SHARED3FREE,0.7812507382379111,,,
1916983,205792437,627415,206835,work,1,False,1,181955,98802,25724054,home,,18.0,SHARED3FREE,0.761729881611438,,,
1917727,205877061,627673,206914,work,1,False,1,98106,96331,25734632,home,,21.0,SHARED3FREE,-3.067032851950678,,,
1917761,205879729,627682,206917,atwork,1,True,1,97128,95926,25734966,atwork,,10.0,SHARED3FREE,2.07141186799084,,,
1919308,206052101,628207,207082,othdiscr,1,False,1,98136,96045,25756512,home,,22.0,SHARED3FREE,-0.1027525603465851,,,
1920131,206152626,628514,207175,atwork,2,True,2,96079,94983,25769078,atwork,,12.0,SHARED3FREE,1.9999863661574024,,,
1920523,206196389,628647,207214,social,1,False,1,96038,95654,25774548,home,,13.0,SHARED3FREE,-0.5020414140860462,,,
1920633,206207750,628682,207224,eatout,2,False,2,98098,93756,25775968,home,,12.0,SHARED3FREE,0.629415386041788,,,
1921114,206254149,628823,207265,othdiscr,1,False,1,93765,97631,25781768,home,,18.0,SHARED3FREE,-0.7498802597206686,,,
1921720,206319138,629021,207325,school,2,True,2,180812,99153,25789892,school,,8.0,SHARED3FREE,1.0342793025929513,,,
1925939,206819973,630548,207812,othmaint,1,False,1,96858,97876,25852496,home,,19.0,SHARED3FREE,-1.044780784546579,,,
1927271,206951199,630948,207939,school,3,False,3,97409,97863,25868899,home,,15.0,SHARED3FREE,0.3737465573420753,,,
1927671,206994557,631080,207982,work,1,False,1,98322,95188,25874319,home,,16.0,SHARED3FREE,-2.4785955731332923,,,
1927813,207011611,631132,207998,work,3,True,3,98296,96410,25876451,work,,13.0,SHARED3FREE,-1.6712725948081153,,,
1928468,207071966,631316,208054,work,2,False,4,96654,95137,25883995,escort,16.851746390489204,17.0,SHARED3FREE,3.166982583232972,,,
1928567,207082349,631348,208065,othdiscr,1,False,1,99029,96044,25885293,home,,15.0,SHARED3FREE,0.4171470694572935,,,
1929270,207157246,631576,208137,work,2,False,2,95641,180812,25894655,home,,20.0,SHARED3FREE,-0.7248836241553771,,,
1930096,207241741,631834,208221,atwork,1,False,1,97411,98553,25905217,work,,12.0,SHARED3FREE,1.5341913373546514,,,
1931262,207370629,632227,208339,social,1,False,3,97628,97127,25921328,social,14.517802489051189,15.0,SHARED3FREE,0.5009485433611628,,,
1931542,207404753,632331,208371,atwork,1,True,1,97623,98798,25925594,atwork,,13.0,SHARED3FREE,1.3909392363135689,,,
1931705,207422925,632386,208392,work,1,False,1,94780,95920,25927865,home,,19.0,SHARED3FREE,-0.6293714421062243,,,
1932508,207502186,632628,208466,othdiscr,2,True,2,97290,98018,25937773,othdiscr,,15.0,SHARED3FREE,1.182263972611335,,,
1933144,207570413,632836,208532,othdiscr,1,False,2,98764,99045,25946301,othmaint,10.065757490007828,12.0,SHARED3FREE,-0.9043693348405694,,,
1933330,207592765,632904,208554,school,1,False,1,94586,95380,25949095,home,,17.0,SHARED3FREE,0.6720676294034338,,,
1934662,207738177,633348,208697,atwork,1,True,1,97860,97161,25967272,atwork,,11.0,SHARED3FREE,2.3913405353674446,,,
1937037,208001909,634152,208948,eatout,1,False,1,95194,96123,26000238,home,,18.0,SHARED3FREE,0.8302120791570656,,,
1937300,208031365,634241,208973,work,1,False,1,96047,98632,26003920,home,,19.0,SHARED3FREE,0.8653232560310372,,,
1937613,208066505,634349,209006,atwork,1,True,1,97637,98559,26008313,atwork,,10.0,SHARED3FREE,2.2291038626312605,,,
1938754,208192789,634734,209115,atwork,1,False,1,96172,94954,26024098,work,,14.0,SHARED3FREE,2.589579535450158,,,
1939681,208298029,635054,209208,work,1,False,2,96187,96893,26037253,escort,17.3489946449843,17.0,SHARED3FREE,0.970918284312982,,,
1940311,208373009,635283,209268,atwork,1,True,1,97130,98937,26046626,atwork,,10.0,SHARED3FREE,1.8763065447624296,,,
1940924,208440097,635488,209327,atwork,1,True,1,95004,176058,26055012,atwork,,10.0,SHARED3FREE,2.504843886353552,,,
1941266,208476463,635598,209359,work,3,False,4,94978,98428,26059557,eatout,16.66978652743579,20.0,SHARED3FREE,1.0040907797312917,,,
1942184,208571405,635889,209447,othmaint,1,False,1,99387,95926,26071425,home,,18.0,SHARED3FREE,-1.2075239851957578,,,
1942233,208576501,635903,209450,work,1,False,1,96162,94967,26072062,home,,17.0,SHARED3FREE,0.9026741539630152,,,
1942348,208587653,635937,209459,work,1,False,1,98573,95937,26073456,home,,17.0,SHARED3FREE,1.1669390909879287,,,
1943245,208688261,636244,209552,othmaint,1,False,1,97534,97630,26086032,home,,16.0,SHARED3FREE,0.9457715017061352,,,
1943586,208727709,636364,209585,work,1,False,1,96886,97653,26090963,home,,16.0,SHARED3FREE,0.7546573900601529,,,
1943670,208735189,636387,209591,school,1,False,1,96891,98661,26091898,home,,17.0,SHARED3FREE,0.8209929292092645,,,
1944091,208784605,636539,209631,othmaint,1,False,1,180588,91896,26098075,home,,18.0,SHARED3FREE,-0.5113004008949897,,,
1944560,208839322,636705,209678,escort,2,True,2,99128,95446,26104915,escort,,19.0,SHARED3FREE,0.1291986997454417,,,
1944959,208882245,636836,209715,atwork,1,False,2,94182,98494,26110280,eatout,19.71773799638927,12.0,SHARED3FREE,1.2961675784512638,,,
1945245,208916101,636939,209743,eatout,1,False,1,94999,98428,26114512,home,,8.0,SHARED3FREE,-2.34221247059132,,,
1945986,208999009,637192,209819,atwork,1,True,1,94491,96088,26124876,atwork,,11.0,SHARED3FREE,1.1333618162828478,,,
1946079,209010116,637225,209827,work,4,True,4,94943,98135,26126264,work,,10.0,SHARED3FREE,1.1843628411640073,,,
1946180,209019630,637254,209835,work,2,False,3,97860,97883,26127453,escort,12.84098725666187,23.0,SHARED3FREE,-0.4480763628250466,,,
1946320,209031093,637289,209844,social,1,False,2,95447,98764,26128886,eatout,15.761180663040635,21.0,SHARED3FREE,0.8655336643424526,,,
1946577,209057829,637371,209871,othmaint,1,False,1,99047,98114,26132228,home,,15.0,SHARED3FREE,-2.48651847940505,,,
1947720,209190845,637776,209981,work,1,False,1,97852,97858,26148855,home,,17.0,SHARED3FREE,0.9266959039763568,,,
1949198,209360645,638294,210130,othdiscr,1,False,2,95938,94466,26170080,shopping,15.61527472098071,21.0,SHARED3FREE,0.8420825645256098,,,
1949655,209410013,638445,210174,eatout,1,False,1,92852,95049,26176251,home,,10.0,SHARED3FREE,0.8495771605098166,,,
1950287,209480445,638659,210241,social,1,False,1,97838,96178,26185055,home,,17.0,SHARED3FREE,1.0910370224776302,,,
1952162,209679893,639267,210441,work,1,False,2,96404,94905,26209986,shopping,9.817652660446807,18.0,SHARED3FREE,-1.4748156176216354,,,
1952254,209692685,639306,210454,work,1,False,1,175617,97417,26211585,home,,17.0,SHARED3FREE,0.9304544080788864,,,
1953131,209780397,639574,210538,othdiscr,1,False,1,97418,97954,26222549,home,,21.0,SHARED3FREE,0.042778943416693,,,
1953177,209784570,639587,210542,atwork,2,True,2,98355,170329,26223071,atwork,,8.0,SHARED3FREE,2.187634735597899,,,
1953327,209798629,639629,210554,work,1,False,1,98546,96873,26224828,home,,16.0,SHARED3FREE,1.2383573997345452,,,
1953594,209831646,639730,210583,othdiscr,2,False,2,95069,98428,26228955,home,,13.0,SHARED3FREE,0.9484913260341424,,,
1953721,209845249,639772,210600,atwork,1,True,1,99049,96894,26230656,atwork,,12.0,SHARED3FREE,2.4397077058577628,,,
1953722,209845253,639772,210600,atwork,1,False,1,96641,91823,26230656,work,,13.0,SHARED3FREE,2.3928849688244385,,,
1954096,209885877,639895,210638,work,1,False,1,96393,97653,26235734,home,,17.0,SHARED3FREE,0.8499623843803138,,,
1955501,210026305,640324,210782,atwork,1,True,1,97631,96663,26253288,atwork,,11.0,SHARED3FREE,2.1609566036699346,,,
1956680,210154837,640715,210899,work,1,False,1,97411,96420,26269354,home,,18.0,SHARED3FREE,0.5209650182844792,,,
1958016,210313525,641199,211053,school,1,False,1,98260,96044,26289190,home,,15.0,SHARED3FREE,0.313583843282296,,,
1958084,210319821,641218,211058,work,1,False,1,181954,95194,26289977,home,,17.0,SHARED3FREE,0.8916581078352428,,,
1958108,210322685,641227,211060,othmaint,1,False,1,95920,97810,26290335,home,,20.0,SHARED3FREE,1.0666666323732268,,,
1958496,210365597,641359,211098,social,1,False,1,99039,91896,26295699,home,,16.0,SHARED3FREE,-0.3200755796854784,,,
1960052,210532629,641867,211256,school,1,False,1,98803,96043,26316578,home,,12.0,SHARED3FREE,0.3950267602574542,,,
1960318,210558277,641945,211281,work,1,False,1,95018,96189,26319784,home,,23.0,SHARED3FREE,0.5473796753668089,,,
1960556,210586786,642032,211304,social,2,True,2,98665,96170,26323348,social,,15.0,SHARED3FREE,0.6302392707664282,,,
1961110,210653967,642237,211371,othmaint,3,False,4,97151,94473,26331745,eatout,17.89028139848852,19.0,SHARED3FREE,1.3545218056864126,,,
1961211,210664826,642270,211383,shopping,2,True,2,95029,96886,26333103,shopping,,18.0,SHARED3FREE,1.243317469773664,,,
1961228,210665981,642274,211385,eatout,1,False,1,99102,98984,26333247,home,,18.0,SHARED3FREE,0.1128053662363381,,,
1961267,210671762,642291,211391,work,2,True,2,96167,95442,26333970,work,,13.0,SHARED3FREE,1.218373565942601,,,
1962259,210785138,642637,211505,othdiscr,2,True,2,96649,93754,26348142,othdiscr,,11.0,SHARED3FREE,1.5124794236357362,,,
1962412,210801805,642688,211523,othmaint,1,False,1,95251,96081,26350225,home,,8.0,SHARED3FREE,-1.9003083054385723,,,
1962854,210854133,642847,211571,work,1,False,1,96388,98135,26356766,home,,18.0,SHARED3FREE,1.1233998630404969,,,
1962953,210866202,642884,211584,school,2,True,2,96761,169713,26358275,school,,8.0,SHARED3FREE,1.0986514372494611,,,
1963272,210900661,642989,211614,shopping,1,False,1,97566,96652,26362582,home,,8.0,SHARED3FREE,0.7987313293854954,,,
1963338,210907266,643009,211622,work,2,True,2,94520,99329,26363408,work,,7.0,SHARED3FREE,0.8861187436003196,,,
1963956,210970290,643202,211687,atwork,2,True,2,97878,95097,26371286,atwork,,11.0,SHARED3FREE,1.8591883558909392,,,
1964463,211030595,643385,211745,work,3,True,3,97871,93721,26378824,work,,7.0,SHARED3FREE,1.269130097745893,,,
1965072,211101117,643600,211806,work,1,False,1,99071,97321,26387639,home,,16.0,SHARED3FREE,-0.3298195778844235,,,
1965093,211102317,643604,211807,othdiscr,1,False,1,97566,99090,26387789,home,,21.0,SHARED3FREE,0.75172602027849,,,
1965705,211171589,643815,211866,shopping,1,False,3,96387,96173,26396448,eatout,15.720205229571487,19.0,SHARED3FREE,1.4136712353075114,,,
1965965,211201533,643907,211893,atwork,1,False,2,95666,95195,26400191,othmaint,18.20153209469566,8.0,SHARED3FREE,1.5718940713264176,,,
1966214,211225645,643980,211914,othdiscr,1,False,1,96873,94991,26403205,home,,21.0,SHARED3FREE,0.185851467749899,,,
1966721,211292885,644185,211982,othdiscr,1,False,1,99031,95268,26411610,home,,23.0,SHARED3FREE,0.9321841848331937,,,
1967011,211331461,644303,212019,escort,1,False,1,95098,177896,26416432,home,,7.0,SHARED3FREE,-2.226579059715226,,,
1967662,211406093,644530,212081,school,1,False,1,94733,94987,26425761,home,,16.0,SHARED3FREE,0.7069694528670921,,,
